t,I,V,variacao_relativa,massa_g,ocr_bruto,estrategia,correcao,rotulo
0.6725335121154785,2.4982964532682672e-05,0.5,-0.0157165737179162,0.0,0.0,nenhuma,ocr_aceito,1
1.1964197158813477,2.527044853195548e-05,0.5,-0.0043902263008456,3.0,3.0,r_otsu,ocr_aceito,1
1.7203298807144165,2.518084875191562e-05,0.5,-0.0079202948952426,0.0,0.0,nenhuma,ocr_aceito,1
2.244220018386841,2.5193205146933902e-05,0.5,-0.0074334753743173,0.0,0.0,nenhuma,ocr_aceito,1
2.7680985927581787,2.517481152608525e-05,0.5,-0.0081581506276069,0.0,0.0,nenhuma,ocr_aceito,1
3.2920010089874268,2.5382754756719805e-05,0.5,3.443497420942262e-05,0.0,0.0,nenhuma,ocr_aceito,1
3.8159046173095694,2.5277275199186988e-05,0.5,-0.0041212680111308,0.0,0.0,nenhuma,ocr_aceito,1
4.339807033538818,2.547145231801551e-05,0.5,0.0035289577887773,0.0,0.0,nenhuma,ocr_aceito,1
4.863720893859863,2.5225825083907694e-05,0.5,-0.0061483091048114,2.0,2.0,r_thresh80,ocr_aceito,1
5.387622356414795,2.5236127839889377e-05,0.5,-0.0057423992319244,0.0,0.0,nenhuma,ocr_aceito,1
5.911532402038574,2.529498669900932e-05,0.5,-0.003423467087349,6.0,6.0,r_thresh80_dilated,ocr_aceito,1
6.435419082641602,2.5390972950845025e-05,0.5,0.0003582168961202,4.0,4.0,r_otsu,ocr_aceito,1
6.959324359893799,2.528876211727038e-05,0.5,-0.0036687043022182,0.0,0.0,nenhuma,ocr_aceito,1
7.48320198059082,2.5207742510247044e-05,0.5,-0.0068607296638454,0.0,0.0,r_raw,ocr_aceito,1
8.00713062286377,2.5248340534744784e-05,0.5,-0.0052612412364155,6.0,6.0,r_thresh80_dilated,ocr_aceito,1
8.531009674072266,2.53767993854126e-05,0.5,-0.0002001958386139,6.0,6.0,r_thresh80_dilated,ocr_aceito,1
9.054891586303713,2.527541073504836e-05,0.5,-0.0041947245117857,0.0,0.0,nenhuma,ocr_aceito,1
9.578763008117676,2.5487039238214493e-05,0.5,0.0041430541342518,0.0,0.0,nenhuma,ocr_aceito,1
10.102666854858398,2.537445652706083e-05,0.5,-0.0002925002023637,100.0,0.0,r_raw,fallback_esperado,1
10.62654972076416,2.542104266467504e-05,0.5,0.001542909005706,100.0,0.0,nenhuma,fallback_esperado,1
11.150447845458984,2.121005491062533e-05,0.5,-0.1643623601294167,100.0,5.0,r_raw,snap_5→100,1
11.674317359924316,1.4320963600766843e-05,0.5,-0.4357800451510235,100.0,6.0,r_otsu_dilated,snap_6→100,1
12.198234558105469,1.3551231859310064e-05,0.5,-0.4661060777084496,100.0,3.0,r_otsu,snap_3→100,1
12.7221097946167,1.3896388736611698e-05,0.5,-0.4525075236477079,100.0,0.0,nenhuma,fallback_esperado,1
13.24600601196289,1.4253413610276766e-05,0.5,-0.4384413920859686,100.0,1.0,r_thresh80_dilated,snap_1→100,1
13.769858360290527,1.3937508811068255e-05,0.5,-0.4508874674000946,100.0,0.0,nenhuma,fallback_esperado,1
14.293766975402832,1.3845031389791984e-05,0.5,-0.4545309098325754,100.0,0.0,r_raw,fallback_esperado,1
14.817646026611328,1.3303566447575577e-05,0.5,-0.4758636450986078,100.0,6.0,r_otsu_dilated,snap_6→100,1
15.341540336608888,1.3213894817454276e-05,0.5,-0.4793965444557129,100.0,0.0,nenhuma,fallback_esperado,1
15.865410804748535,1.3103169294481631e-05,0.5,-0.4837589289511884,84.0,84.0,hsv_dilated,ocr_aceito,1
16.389326095581055,1.2924578186357394e-05,0.5,-0.4907950942380613,100.0,0.0,nenhuma,fallback_esperado,1
16.913225173950195,1.2509281987149734e-05,0.5,-0.50715701018856,100.0,0.0,nenhuma,fallback_esperado,1
17.43709945678711,1.2726164641208015e-05,0.5,-0.498612227540433,100.0,7.0,r_otsu,snap_7→100,1
17.960981369018555,1.3218225831224116e-05,0.5,-0.4792259103795576,100.0,1.0,r_otsu_dilated,snap_1→100,1
18.48489570617676,1.3400562238530256e-05,0.5,-0.4720421871074668,100.0,0.0,nenhuma,fallback_esperado,1
19.00878524780273,1.3426523764792364e-05,0.5,-0.4710193501263971,76.0,76.0,r_otsu_dilated,ocr_aceito,1
19.532676696777344,1.3687076716450974e-05,0.5,-0.4607540370707367,100.0,0.0,r_otsu_dilated,fallback_esperado,1
20.05659294128418,1.3790861885354389e-05,0.5,-0.4566650899198941,200.0,0.0,nenhuma,fallback_esperado,1
20.580490112304688,1.3848039998265447e-05,0.5,-0.454412376123226,200.0,0.0,nenhuma,fallback_esperado,1
21.10438346862793,1.39067014970351e-05,0.5,-0.4521012196179882,200.0,0.0,r_raw,fallback_esperado,1
21.628313064575195,1.3792214303975923e-05,0.5,-0.4566118070825898,200.0,6.0,r_otsu_dilated,snap_6→200,1
22.1522159576416,1.36518474391778e-05,0.5,-0.4621420066087201,200.0,5.0,r_raw,snap_5→200,1
22.67612648010254,1.3808312360197306e-05,0.5,-0.4559775729062039,200.0,0.0,nenhuma,fallback_esperado,1
23.200014114379883,1.391240584780462e-05,0.5,-0.4518764785584237,200.0,0.0,nenhuma,fallback_esperado,1
23.72389411926269,1.3811235476168804e-05,0.5,-0.4558624074461529,200.0,6.0,r_otsu_dilated,snap_6→200,1
24.247785568237305,1.2877400877187029e-05,0.5,-0.4926537945317046,200.0,6.0,r_otsu_dilated,snap_6→200,1
24.77168273925781,1.3774309991276825e-05,0.5,-0.4573172044835125,200.0,0.0,nenhuma,fallback_esperado,1
25.29557991027832,1.2431155482772738e-05,0.5,-0.5102350525606345,200.0,0.0,nenhuma,fallback_esperado,1
25.81944465637207,1.2304841220611706e-05,0.5,-0.5152116050664632,200.0,3.0,r_otsu,snap_3→200,1
26.34334945678711,1.3192956430430058e-05,0.5,-0.4802214788742867,200.0,0.0,nenhuma,fallback_esperado,1
26.867246627807617,1.3517219485947862e-05,0.5,-0.4674461034425908,200.0,0.0,nenhuma,fallback_esperado,1
27.39113998413086,1.3859831597073937e-05,0.5,-0.4539478085471332,200.0,0.0,nenhuma,fallback_esperado,1
27.915021896362305,1.3570172086474486e-05,0.5,-0.4653598671591142,200.0,0.0,r_raw,fallback_esperado,1
28.438947677612305,1.3272784599394072e-05,0.5,-0.4770763940081998,200.0,0.0,r_otsu,fallback_esperado,1
28.962825775146484,1.341908318863716e-05,0.5,-0.471312495312669,200.0,6.0,r_thresh80_dilated,snap_6→200,1
29.48675346374512,1.3801543900626712e-05,0.5,-0.4562442379198008,200.0,2.0,r_otsu,snap_2→200,1
30.010631561279297,1.3877509445592295e-05,0.5,-0.4532513334236072,300.0,6.0,r_thresh80_dilated,snap_6→300,1
30.53452682495117,1.428768791811308e-05,0.5,-0.4370910466092963,300.0,6.0,r_thresh80_dilated,snap_6→300,1
31.05840301513672,1.3642877092934214e-05,0.5,-0.4624954219579683,300.0,0.0,nenhuma,fallback_esperado,1
31.58230209350586,1.2707144378509838e-05,0.5,-0.4993615913444306,300.0,6.0,r_thresh80_dilated,snap_6→300,1
32.10618209838867,1.1849099792016204e-05,0.5,-0.5331669895945821,300.0,608.0,r_otsu_dilated,snap_608→300,1
32.63005828857422,1.0690496310417076e-05,0.5,-0.5788138624098111,300.0,10.0,r_otsu_dilated,snap_10→300,1
33.153934478759766,1.1538238140929025e-05,0.5,-0.5454143740325466,300.0,9.0,r_raw,snap_9→300,1
33.677852630615234,1.061416605807608e-05,0.5,-0.5818211357141816,300.0,2.0,r_otsu,snap_2→300,1
34.20173645019531,1.2108385817555243e-05,0.5,-0.5229515911269277,300.0,0.0,nenhuma,fallback_esperado,1
34.725624084472656,1.3194637176638936e-05,0.5,-0.4801552605263792,300.0,0.0,r_thresh80_dilated,fallback_esperado,1
35.24953079223633,1.0638250387273727e-05,0.5,-0.5808722568879175,300.0,7.0,r_thresh80_dilated,snap_7→300,1
35.7734375,6.384763310052222e-06,0.5,-0.7484519221649186,300.0,1.0,r_thresh80_dilated,snap_1→300,1
36.29733657836914,4.678324785345467e-06,0.5,-0.8156825006513442,300.0,1.0,r_thresh80_dilated,snap_1→300,1
36.82123947143555,4.700702447735239e-06,0.5,-0.8148008613975088,300.0,1.0,r_otsu,snap_1→300,1
37.34513854980469,4.71994007966714e-06,0.5,-0.8140429336405081,300.0,1.0,r_thresh80_dilated,snap_1→300,1
37.86906433105469,9.228341696143616e-06,0.5,-0.6364200985155588,300.0,1.0,r_thresh80_dilated,snap_1→300,1
38.39296722412109,9.082486940314992e-06,0.5,-0.6421665109806898,300.0,7.0,r_thresh80_dilated,snap_7→300,1
38.91684722900391,7.766262569930404e-06,0.5,-0.694023360528841,300.0,7.0,r_thresh80_dilated,snap_7→300,1
39.44076156616211,5.99754730501445e-06,0.5,-0.7637075294668961,300.0,7.0,r_otsu_dilated,snap_7→300,1
39.96467208862305,9.391652383783368e-06,0.5,-0.6299859540421016,300.0,7.0,r_otsu_dilated,snap_7→300,1
40.48855209350586,8.532238098268863e-06,0.5,-0.6638453159459049,400.0,7.0,r_thresh80_dilated,snap_7→400,1
41.01246643066406,9.784087524167262e-06,0.5,-0.6145247222869495,400.0,1.0,r_thresh80_dilated,snap_1→400,1
41.53637313842773,6.462062174250605e-06,0.5,-0.7454064873126469,400.0,6.0,r_thresh80_dilated,snap_6→400,1
42.06024932861328,5.897230494156247e-06,0.5,-0.7676598296103011,400.0,1.0,r_thresh80_dilated,snap_1→400,1
42.58417510986328,6.55256644677138e-06,0.5,-0.7418407833573225,400.0,0.0,r_thresh80_dilated,fallback_esperado,1
43.10805130004883,5.377294655772857e-06,0.5,-0.7881443572884059,400.0,0.0,nenhuma,fallback_esperado,1
43.631935119628906,5.1095985327265225e-06,0.5,-0.7986910983226727,400.0,6.0,r_otsu_dilated,snap_6→400,1
44.15581130981445,6.941942501725862e-06,0.5,-0.7265000740119034,400.0,3.0,r_raw,snap_3→400,1
44.679725646972656,6.739651780662825e-06,0.5,-0.734469961003198,400.0,1.0,r_thresh80_dilated,snap_1→400,1
45.20360565185547,5.856913048774004e-06,0.5,-0.7692482637301935,400.0,3.0,r_thresh80_dilated,snap_3→400,1
45.72748565673828,9.370162842969876e-06,0.5,-0.6308326029189176,400.0,6.0,r_thresh80_dilated,snap_6→400,1
46.25136184692383,7.585385446873261e-06,0.5,-0.7011495906520046,400.0,60.0,r_otsu,snap_60→400,1
46.77527618408203,9.129564205068164e-06,0.5,-0.6403117522553744,400.0,63.0,r_thresh80_dilated,snap_63→400,1
47.29915237426758,8.003216862562113e-06,0.5,-0.684687791776835,400.0,2.0,r_thresh80_dilated,snap_2→400,1
47.82303237915039,9.766610673977992e-06,0.5,-0.6152132784413806,400.0,4.0,r_thresh80_dilated,snap_4→400,1
48.34689712524414,8.263094059657305e-06,0.5,-0.6744491022236071,400.0,1.0,r_thresh80_dilated,snap_1→400,1
48.87080764770508,1.131984026869759e-05,0.5,-0.5540188535246203,400.0,1.0,r_thresh80_dilated,snap_1→400,1
49.39469909667969,1.173046894109575e-05,0.5,-0.5378408296528342,400.0,1.0,r_thresh80_dilated,snap_1→400,1
49.9185791015625,1.25346577988239e-05,0.5,-0.5061572492984278,400.0,6.0,r_thresh80_dilated,snap_6→400,1
50.44246292114258,1.0710909918998368e-05,0.5,-0.5780096033087387,500.0,7.0,r_thresh80_dilated,snap_7→500,1
50.96637725830078,1.1378477211110294e-05,0.5,-0.5517086644952447,500.0,7.0,r_thresh80_dilated,snap_7→500,1
51.4902572631836,1.0681092135200744e-05,0.5,-0.5791843698326263,500.0,7.0,r_otsu_dilated,snap_7→500,1
52.0141487121582,1.0942317203443965e-05,0.5,-0.5688925766042908,500.0,50.0,r_raw,snap_50→500,1
52.53800582885742,1.1424887816247065e-05,0.5,-0.5498801709479684,500.0,0.0,nenhuma,fallback_esperado,1
53.061920166015625,1.0976723388012031e-05,0.5,-0.5675370354239136,500.0,0.0,nenhuma,fallback_esperado,1
53.5858039855957,1.29682885017246e-05,0.5,-0.4890729872031967,505.0,505.0,r_raw,ocr_aceito,1
54.10969543457031,1.172354768641526e-05,0.5,-0.5381135145162408,500.0,106.0,r_raw,snap_106→500,1
54.63358688354492,1.3283030966704246e-05,0.5,-0.4766727057465522,500.0,0.0,nenhuma,fallback_esperado,1
55.157501220703125,1.19319456644007e-05,0.5,-0.5299030126947525,500.0,7.0,r_thresh80_dilated,snap_7→500,1
55.68136978149414,1.150399384641787e-05,0.5,-0.5467635370387205,500.0,7.0,r_thresh80_dilated,snap_7→500,1
56.20524978637695,1.278102627111366e-05,0.5,-0.4964507789667737,500.0,1.0,r_thresh80_dilated,snap_1→500,1
56.72911071777344,1.2926436284033116e-05,0.5,-0.4907218885644819,500.0,1.0,r_thresh80_dilated,snap_1→500,1
57.253021240234375,1.2455525393306743e-05,0.5,-0.5092749223484165,500.0,7.0,r_otsu_dilated,snap_7→500,1
57.77690505981445,1.3826020222040825e-05,0.5,-0.4552799153121795,500.0,1.0,r_thresh80_dilated,snap_1→500,1
58.3007926940918,1.2984936802240554e-05,0.5,-0.4884170744010079,500.0,1.0,r_thresh80_dilated,snap_1→500,1
58.82465744018555,1.3895923984819092e-05,0.5,-0.4525258340242126,500.0,7.0,r_thresh80_dilated,snap_7→500,1
59.34857177734375,1.4385027498065028e-05,0.5,-0.4332560439560833,500.0,7.0,r_otsu_dilated,snap_7→500,1
59.87246322631836,1.4165811080601998e-05,0.5,-0.4418927726435665,500.0,7.0,r_otsu_dilated,snap_7→500,1
60.39634323120117,1.386789335811045e-05,0.5,-0.4536301898047895,500.0,7.0,r_thresh80_dilated,snap_7→500,1
60.92024993896485,1.2495706869231071e-05,0.5,-0.507691845178206,500.0,1.0,r_thresh80_dilated,snap_1→500,1
61.44416427612305,1.5039337995403912e-05,0.5,-0.4074773987784649,500.0,0.0,erro_leitura,fallback_esperado,1
61.96807098388672,1.505423460912425e-05,0.5,-0.4068904992544523,500.0,0.0,erro_leitura,fallback_esperado,1
62.49197769165039,1.1989522135991136e-05,0.5,-0.5276346042896518,500.0,0.0,erro_leitura,fallback_esperado,1
63.01586532592773,1.6424761270172894e-05,0.5,-0.3528942380828384,500.0,0.0,erro_leitura,fallback_esperado,1
63.53975677490234,1.6472635252284817e-05,0.5,-0.3510080901406577,500.0,0.0,erro_leitura,fallback_esperado,1
64.06367492675781,1.7807778931455687e-05,0.5,-0.2984058541892762,500.0,0.0,erro_leitura,fallback_esperado,1
