t,I,V,variacao_relativa,massa_g,ocr_bruto,estrategia,correcao,rotulo
0.6725354194641113,9.224149835063145e-06,0.5,0.0533995199177227,0.0,0.0,nenhuma,ocr_aceito,0
1.1964149475097656,9.175165359920356e-06,0.5,0.0478054843131957,0.0,0.0,nenhuma,ocr_aceito,0
1.7203012704849243,9.253745702153536e-06,0.5,0.056779373101163,0.0,0.0,nenhuma,ocr_aceito,0
2.2442057132720947,9.171772944682743e-06,0.5,0.0474180699014004,7.0,7.0,r_thresh80,ocr_aceito,0
2.7680976390838623,9.161571142612956e-06,0.5,0.0462530223257681,7.0,7.0,r_thresh80_dilated,ocr_aceito,0
3.2919905185699463,9.177532774629071e-06,0.5,0.048075843485824,0.0,0.0,nenhuma,ocr_aceito,0
3.815919876098633,9.153812243312132e-06,0.5,0.0453669546724099,0.0,0.0,nenhuma,ocr_aceito,0
4.339800357818604,9.17218676477205e-06,0.5,0.0474653282277722,0.0,0.0,nenhuma,ocr_aceito,0
4.86368465423584,9.135726031672675e-06,0.5,0.0433015061488275,0.0,0.0,nenhuma,ocr_aceito,0
5.3875508308410645,9.236441655957606e-06,0.5,0.054803248007646,0.0,0.0,nenhuma,ocr_aceito,0
5.911468982696533,9.212272743752692e-06,0.5,0.0520431540186247,6.0,6.0,r_raw,ocr_aceito,0
6.435375213623047,9.137220331467688e-06,0.5,0.0434721554460339,0.0,0.0,nenhuma,ocr_aceito,0
6.95924711227417,9.277844583266416e-06,0.5,0.0595314695272599,0.0,0.0,nenhuma,ocr_aceito,0
7.483120918273926,9.267092536902057e-06,0.5,0.0583035839572211,0.0,0.0,nenhuma,ocr_aceito,0
8.007034301757812,9.2827103799209e-06,0.5,0.0600871443538296,1.0,1.0,r_thresh80,ocr_aceito,0
8.530920028686523,9.279404366679955e-06,0.5,0.0597095970651229,0.0,0.0,nenhuma,ocr_aceito,0
9.054790496826172,9.240647159458604e-06,0.5,0.055283517240928,0.0,0.0,nenhuma,ocr_aceito,0
9.578700065612791,9.226714610122144e-06,0.5,0.0536924176767744,3.0,3.0,r_otsu,ocr_aceito,0
10.102614402770996,9.26751090446487e-06,0.5,0.0583513616058607,100.0,0.0,nenhuma,fallback_esperado,0
10.626487731933594,6.418849807232618e-06,0.5,-0.2669662325236372,100.0,0.0,nenhuma,fallback_esperado,0
11.150370597839355,6.9243365032889415e-06,0.5,-0.2092395636737397,100.0,0.0,nenhuma,fallback_esperado,0
11.674260139465332,7.155812909331871e-06,0.5,-0.1828049177326015,100.0,0.0,nenhuma,fallback_esperado,0
12.198161125183104,7.445582923537586e-06,0.5,-0.1497131315724777,100.0,0.0,nenhuma,fallback_esperado,0
12.722040176391602,7.569897206849419e-06,0.5,-0.1355164187370227,100.0,0.0,nenhuma,fallback_esperado,0
13.245941162109377,7.823029591236264e-06,0.5,-0.1066086562920618,100.0,0.0,nenhuma,fallback_esperado,0
13.769848823547363,8.039852218644228e-06,0.5,-0.0818474744267539,100.0,0.0,nenhuma,fallback_esperado,0
14.2937593460083,8.234054803324398e-06,0.5,-0.059669505386047,100.0,0.0,nenhuma,fallback_esperado,0
14.817669868469238,8.663096195959952e-06,0.5,-0.0106729035193743,100.0,0.0,nenhuma,fallback_esperado,0
15.341552734375,8.245407116191927e-06,0.5,-0.0583730692766557,100.0,0.0,nenhuma,fallback_esperado,0
15.86545467376709,8.581218935432844e-06,0.5,-0.0200233009515126,100.0,0.0,nenhuma,fallback_esperado,0
16.389358520507812,8.811448424239643e-06,0.5,0.0062689468237886,100.0,0.0,nenhuma,fallback_esperado,0
16.913244247436523,8.949054063123185e-06,0.5,0.0219835347836342,100.0,0.0,nenhuma,fallback_esperado,0
17.4371337890625,9.201202374242712e-06,0.5,0.0507789158898384,100.0,0.0,nenhuma,fallback_esperado,0
17.96103858947754,9.248390597349498e-06,0.5,0.0561678191985756,100.0,0.0,nenhuma,fallback_esperado,0
18.48493194580078,9.244786269846372e-06,0.5,0.0557562043690997,100.0,3.0,gray_otsu,snap_3→100,0
19.008825302124023,9.364663128508257e-06,0.5,0.0694461625356138,100.0,0.0,nenhuma,fallback_esperado,0
19.53270530700684,9.428811608813705e-06,0.5,0.0767719301744206,100.0,3.0,r_otsu_dilated,snap_3→100,0
20.05661392211914,9.289495210396126e-06,0.5,0.0608619731774203,200.0,0.0,nenhuma,fallback_esperado,0
20.58048439025879,1.0424379070173018e-05,0.5,0.1904659078952875,200.0,36.0,r_otsu_dilated,snap_36→200,0
21.10439682006836,1.0753795322671069e-05,0.5,0.2280853013829656,200.0,0.0,nenhuma,fallback_esperado,0
21.62828063964844,8.574656931159552e-06,0.5,-0.02077268298398,200.0,0.0,nenhuma,fallback_esperado,0
22.152183532714844,1.1278792044322472e-05,0.5,0.2880400185585006,200.0,0.0,nenhuma,fallback_esperado,0
22.676063537597656,1.141088068834506e-05,0.5,0.3031245647430243,200.0,0.0,nenhuma,fallback_esperado,0
23.19999313354492,1.1723668649210596e-05,0.5,0.3388450044261837,200.0,0.0,nenhuma,fallback_esperado,0
23.723865509033203,1.1896685464307666e-05,0.5,0.3586035548855605,200.0,2.0,gray_otsu,snap_2→200,0
24.247766494750977,1.1950723092013504e-05,0.5,0.3647746613940915,200.0,0.0,nenhuma,fallback_esperado,0
24.771663665771484,1.2107132533856202e-05,0.5,0.3826366469313818,200.0,0.0,nenhuma,fallback_esperado,0
25.29557609558105,1.2100272215320729e-05,0.5,0.3818531973581453,200.0,0.0,nenhuma,fallback_esperado,0
25.8194522857666,1.216114469571039e-05,0.5,0.388804845235213,200.0,7.0,r_otsu_dilated,snap_7→200,0
26.343320846557617,1.2248776329215616e-05,0.5,0.3988123930650535,200.0,0.0,nenhuma,fallback_esperado,0
26.867225646972656,1.2344474271230864e-05,0.5,0.409741114733557,200.0,2.0,r_thresh80_dilated,snap_2→200,0
27.391122817993164,1.2306327334954403e-05,0.5,0.4053847279577039,200.0,0.0,nenhuma,fallback_esperado,0
27.915019989013672,1.2239725037943572e-05,0.5,0.3977787340231802,200.0,0.0,nenhuma,fallback_esperado,0
28.438928604125977,1.2292072824493516e-05,0.5,0.4037568603769885,200.0,0.0,nenhuma,fallback_esperado,0
28.962820053100582,1.2453442650439683e-05,0.5,0.4221853226440192,200.0,0.0,nenhuma,fallback_esperado,0
29.48672866821289,1.242738107976038e-05,0.5,0.4192090867271303,200.0,0.0,nenhuma,fallback_esperado,0
30.010616302490234,1.253700156667037e-05,0.5,0.4317277654507982,300.0,0.0,nenhuma,fallback_esperado,0
30.534523010253903,1.2588016033987516e-05,0.5,0.4375536265156809,300.0,0.0,nenhuma,fallback_esperado,0
