t,I,V,variacao_relativa,massa_g,ocr_bruto,estrategia,correcao,rotulo
0.6943541765213013,3.156646471325076e-06,0.5,0.0917491538952275,0.0,0.0,nenhuma,ocr_aceito,2
1.218259572982788,3.160596861562226e-06,0.5,0.0931154251068259,0.0,0.0,nenhuma,ocr_aceito,2
1.742159128189087,3.1585461783834035e-06,0.5,0.0924061814060428,0.0,0.0,nenhuma,ocr_aceito,2
2.26605486869812,3.1614795261702966e-06,0.5,0.0934207010849211,0.0,0.0,nenhuma,ocr_aceito,2
2.789930820465088,3.160537517032936e-06,0.5,0.0930949003695042,1.0,1.0,r_thresh80_dilated,ocr_aceito,2
3.313823699951172,3.152749968649005e-06,0.5,0.0904015200887832,0.0,0.0,nenhuma,ocr_aceito,2
3.837711811065674,3.1552594919048715e-06,0.5,0.091269456969318,7.0,7.0,gray_otsu,ocr_aceito,2
4.361607551574707,3.1543761451757746e-06,0.5,0.0909639450747019,0.0,0.0,nenhuma,ocr_aceito,2
4.885517597198486,3.156673983539804e-06,0.5,0.0917586691949053,0.0,0.0,nenhuma,ocr_aceito,2
5.409425258636475,3.1557785860059084e-06,0.5,0.0914489894417527,0.0,0.0,nenhuma,ocr_aceito,2
5.9333343505859375,3.1585632314090617e-06,0.5,0.0924120793190662,0.0,0.0,nenhuma,ocr_aceito,2
6.45724630355835,3.163941755701672e-06,0.5,0.0942722810866708,4.0,4.0,r_otsu_dilated,ocr_aceito,2
6.981112480163574,3.152654244331643e-06,0.5,0.0903684131370114,1.0,1.0,r_otsu_dilated,ocr_aceito,2
7.50502347946167,3.146587687297142e-06,0.5,0.0882702502386197,4.0,4.0,r_otsu,ocr_aceito,2
8.02892017364502,3.14774047183164e-06,0.5,0.0886689491590067,4.0,4.0,r_otsu_dilated,ocr_aceito,2
8.552804946899414,3.152510544168763e-06,0.5,0.0903187133899336,7.0,7.0,r_otsu_dilated,ocr_aceito,2
9.076689720153809,3.16073737849365e-06,0.5,0.0931640239101393,0.0,0.0,nenhuma,ocr_aceito,2
