t,I,V,variacao_relativa,massa_g,ocr_bruto,estrategia,correcao,rotulo
0.6725572943687439,4.559178705676459e-06,0.5,-0.0412233488729754,7.0,7.0,r_thresh80_dilated,ocr_aceito,1
1.1964263916015625,4.5651199798157904e-06,0.5,-0.0399739231999603,0.0,0.0,nenhuma,ocr_aceito,1
1.7203174829483032,4.566497864288976e-06,0.5,-0.0396841597258512,0.0,0.0,nenhuma,ocr_aceito,1
2.244218111038208,4.562166850519134e-06,0.5,-0.040594954223348,0.0,0.0,nenhuma,ocr_aceito,1
2.768109083175659,4.5628485167981125e-06,0.5,-0.0404516025904472,0.0,0.0,nenhuma,ocr_aceito,1
3.292010545730591,4.563939000945538e-06,0.5,-0.0402222782304096,0.0,0.0,nenhuma,ocr_aceito,1
3.8159494400024414,4.560562047117855e-06,0.5,-0.040932437820751,0.0,0.0,nenhuma,ocr_aceito,1
4.339832782745361,4.568345957522979e-06,0.5,-0.0392955132708085,0.0,0.0,nenhuma,ocr_aceito,1
4.86375617980957,4.572883881337475e-06,0.5,-0.0383412064364405,0.0,0.0,nenhuma,ocr_aceito,1
5.387627124786377,4.5749484343105e-06,0.5,-0.0379070393828248,0.0,0.0,nenhuma,ocr_aceito,1
5.911511421203613,4.582994733937085e-06,0.5,-0.036214935451839,0.0,0.0,nenhuma,ocr_aceito,1
6.435386657714844,4.568542408378562e-06,0.5,-0.0392542004586582,0.0,0.0,nenhuma,ocr_aceito,1
6.9593024253845215,4.55785584563273e-06,0.5,-0.0415015409344221,0.0,0.0,nenhuma,ocr_aceito,1
7.483189582824707,4.562121830531396e-06,0.5,-0.0406044217427991,0.0,0.0,nenhuma,ocr_aceito,1
8.007065773010254,4.568426447804086e-06,0.5,-0.039278586493608,0.0,0.0,nenhuma,ocr_aceito,1
8.53093433380127,4.556089152174536e-06,0.5,-0.0418730693492452,0.0,0.0,nenhuma,ocr_aceito,1
9.054854393005373,4.571722911350662e-06,0.5,-0.0385853536804671,0.0,0.0,nenhuma,ocr_aceito,1
9.57873249053955,4.553969574772054e-06,0.5,-0.0423188078155233,0.0,0.0,nenhuma,ocr_aceito,1
10.102622032165527,4.54649807579699e-06,0.5,-0.0438900335183659,100.0,7.0,r_otsu_dilated,snap_7→100,1
10.626482963562012,4.544236617221031e-06,0.5,-0.0443656090156414,100.0,4.0,gray_otsu,snap_4→100,1
11.150402069091797,4.540137979347492e-06,0.5,-0.0452275358117291,100.0,0.0,nenhuma,fallback_esperado,1
11.674283981323242,4.567770247376757e-06,0.5,-0.0394165827619709,100.0,0.0,nenhuma,fallback_esperado,1
12.198163032531738,4.535620064416435e-06,0.5,-0.0461776348596743,100.0,0.0,nenhuma,fallback_esperado,1
12.894271850585938,3.883338195009856e-06,0.5,-0.1833498465042547,100.0,0.0,nenhuma,fallback_esperado,1
13.418168067932127,3.91212961403653e-06,0.5,-0.1772951287365083,100.0,0.0,nenhuma,fallback_esperado,1
13.942045211791992,4.035888650832931e-06,0.5,-0.1512691090284799,100.0,0.0,nenhuma,fallback_esperado,1
14.465948104858398,4.057217665831558e-06,0.5,-0.146783704333384,100.0,0.0,nenhuma,fallback_esperado,1
14.989829063415527,4.022258508484811e-06,0.5,-0.1541354722659298,100.0,0.0,nenhuma,fallback_esperado,1
15.513723373413086,4.011031251138775e-06,0.5,-0.1564965186066164,100.0,0.0,nenhuma,fallback_esperado,1
16.037582397460938,4.0336140045837965e-06,0.5,-0.151747457839534,100.0,0.0,nenhuma,fallback_esperado,1
16.561473846435547,4.072812771482859e-06,0.5,-0.1435041173429224,100.0,0.0,nenhuma,fallback_esperado,1
17.08538055419922,4.157110652158735e-06,0.5,-0.1257766175125489,100.0,0.0,nenhuma,fallback_esperado,1
17.609289169311523,4.1548787521605846e-06,0.5,-0.1262459769616999,100.0,0.0,nenhuma,fallback_esperado,1
18.1331787109375,4.132014510105364e-06,0.5,-0.1310542336332289,100.0,0.0,nenhuma,fallback_esperado,1
18.657094955444336,4.083170097146649e-06,0.5,-0.141326014080114,100.0,0.0,nenhuma,fallback_esperado,1
19.180971145629883,1.2281338968023192e-06,0.5,-0.7417284601619931,100.0,0.0,nenhuma,fallback_esperado,1
19.70486640930176,4.163179255556315e-06,0.5,-0.1245004150168438,100.0,0.0,nenhuma,fallback_esperado,1
