t,I,V,variacao_relativa,massa_g,ocr_bruto,estrategia,correcao,rotulo
0.6724210381507874,1.6342110029654577e-05,0.5,0.0177024657465038,0.0,0.0,nenhuma,ocr_aceito,1
1.1962958574295044,1.631035775062628e-05,0.5,0.0157250973037795,8.0,8.0,r_thresh80_dilated,ocr_aceito,1
1.7202022075653076,1.6355210391338915e-05,0.5,0.0185182888173391,0.0,0.0,nenhuma,ocr_aceito,1
2.2441084384918213,1.6325133401551284e-05,0.5,0.0166452487623181,0.0,0.0,nenhuma,ocr_aceito,1
2.767987012863159,1.637335299164988e-05,0.5,0.0196481165469297,0.0,0.0,nenhuma,ocr_aceito,1
3.2918763160705566,1.633857755223289e-05,0.5,0.0174824812417049,0.0,0.0,nenhuma,ocr_aceito,1
3.815776824951172,1.6382917237933725e-05,0.5,0.0202437285583782,0.0,0.0,nenhuma,ocr_aceito,1
4.339684963226318,1.633067222428508e-05,0.5,0.0169901781223144,0.0,0.0,nenhuma,ocr_aceito,1
4.863564491271973,1.633387728361413e-05,0.5,0.0171897727142072,0.0,0.0,nenhuma,ocr_aceito,1
5.387465000152588,1.633124156796839e-05,0.5,0.0170256339153124,0.0,0.0,nenhuma,ocr_aceito,1
5.911342144012451,1.6353009414160624e-05,0.5,0.018381223291692,0.0,0.0,nenhuma,ocr_aceito,1
6.435235023498535,1.6337531633325852e-05,0.5,0.017417346797699,0.0,0.0,nenhuma,ocr_aceito,1
6.959110736846924,1.6287081962218508e-05,0.5,0.0142756010507375,0.0,0.0,nenhuma,ocr_aceito,1
7.483040809631348,1.629154576221481e-05,0.5,0.0145535835300251,0.0,0.0,nenhuma,ocr_aceito,1
8.00692367553711,1.6317793779307976e-05,0.5,0.0161881748813377,0.0,0.0,nenhuma,ocr_aceito,1
8.530817031860352,1.632778366911225e-05,0.5,0.0168102937795643,0.0,0.0,nenhuma,ocr_aceito,1
9.054719924926758,1.6313226296915673e-05,0.5,0.0159037355962964,7.0,7.0,gray_otsu,ocr_aceito,1
9.578630447387695,1.6378398868255317e-05,0.5,0.0199623477602728,0.0,0.0,nenhuma,ocr_aceito,1
10.102511405944824,1.635219086892903e-05,0.5,0.0183302485094265,100.0,0.0,nenhuma,fallback_esperado,1
10.626395225524902,1.6388319636462256e-05,0.5,0.0205801621213302,100.0,0.0,nenhuma,fallback_esperado,1
11.150299072265623,1.6387057257816195e-05,0.5,0.0205015476793475,100.0,0.0,nenhuma,fallback_esperado,1
11.674184799194336,1.636323031561915e-05,0.5,0.0190177284062468,100.0,570.0,gray_otsu,snap_570→100,1
12.198065757751465,1.547180363559164e-05,0.5,-0.0364957351948417,100.0,0.0,nenhuma,fallback_esperado,1
12.721933364868164,1.6281877833534963e-05,0.5,0.013951514712823,100.0,0.0,nenhuma,fallback_esperado,1
13.245844841003418,1.6410116586484946e-05,0.5,0.0219375639344126,100.0,0.0,nenhuma,fallback_esperado,1
13.769731521606444,1.817027441575192e-05,0.5,0.1315511303403093,100.0,0.0,nenhuma,fallback_esperado,1
14.293638229370115,1.8218739569419995e-05,0.5,0.1345692905596006,100.0,0.0,nenhuma,fallback_esperado,1
14.817527770996094,1.825334766181186e-05,0.5,0.1367245043537844,100.0,0.0,nenhuma,fallback_esperado,1
15.341422080993652,1.906104080262594e-05,0.5,0.1870234742837037,100.0,0.0,nenhuma,fallback_esperado,1
15.865314483642578,1.900091592688113e-05,0.5,0.1832792066103644,100.0,0.0,nenhuma,fallback_esperado,1
16.389217376708984,1.898566551972181e-05,0.5,0.1823294897781118,100.0,0.0,nenhuma,fallback_esperado,1
16.913122177124023,1.8963555703521703e-05,0.5,0.1809526042704747,100.0,0.0,nenhuma,fallback_esperado,1
17.43700408935547,1.872746361186728e-05,0.5,0.1662500044602934,100.0,0.0,nenhuma,fallback_esperado,1
17.960927963256836,1.9577890270738862e-05,0.5,0.2192101978563518,100.0,0.0,nenhuma,fallback_esperado,1
18.48482131958008,2.00441627384862e-05,0.5,0.2482472462714637,100.0,0.0,nenhuma,fallback_esperado,1
19.00870132446289,2.00339054572396e-05,0.5,0.2476084756110304,100.0,0.0,nenhuma,fallback_esperado,1
19.532609939575195,2.0043409676873125e-05,0.5,0.2482003494717795,100.0,0.0,nenhuma,fallback_esperado,1
20.056507110595703,1.988133226404898e-05,0.5,0.2381070027513355,200.0,0.0,nenhuma,fallback_esperado,1
20.58038902282715,1.998664629354608e-05,0.5,0.2446654182376103,200.0,0.0,nenhuma,fallback_esperado,1
21.104278564453125,2.0834060705965385e-05,0.5,0.2974380244349318,200.0,0.0,nenhuma,fallback_esperado,1
21.62818145751953,2.105650673911441e-05,0.5,0.3112908179861007,200.0,0.0,nenhuma,fallback_esperado,1
22.15205955505371,2.115245661116205e-05,0.5,0.3172660819632586,200.0,0.0,nenhuma,fallback_esperado,1
22.675945281982425,2.143752863048576e-05,0.5,0.3350188994669114,200.0,2.0,r_otsu_dilated,snap_2→200,1
23.199848175048828,2.1947238565189764e-05,0.5,0.3667610096609106,200.0,2.0,gray_otsu,snap_2→200,1
23.723737716674805,2.184335608035326e-05,0.5,0.3602917434049534,200.0,2.0,gray_otsu,snap_2→200,1
24.24761962890625,2.2010684915585443e-05,0.5,0.3707121216729538,200.0,5.0,r_raw,snap_5→200,1
24.771499633789062,2.228101584478281e-05,0.5,0.3875469399866525,200.0,0.0,nenhuma,fallback_esperado,1
25.29537010192871,2.211708488175645e-05,0.5,0.3773381637037008,200.0,0.0,nenhuma,fallback_esperado,1
25.81928253173828,2.231396865681745e-05,0.5,0.3895990714433662,200.0,0.0,nenhuma,fallback_esperado,1
26.34315490722656,2.234685598523356e-05,0.5,0.3916471249174987,200.0,0.0,nenhuma,fallback_esperado,1
26.8670597076416,2.2512564100907184e-05,0.5,0.4019665731166135,200.0,2.0,r_otsu_dilated,snap_2→200,1
27.39095497131348,2.2594289475819096e-05,0.5,0.4070560086552914,200.0,0.0,nenhuma,fallback_esperado,1
27.914852142333984,2.2686854208586738e-05,0.5,0.4128204635884581,200.0,0.0,nenhuma,fallback_esperado,1
28.43873786926269,2.2756061298423447e-05,0.5,0.4171303247903563,200.0,0.0,nenhuma,fallback_esperado,1
28.962635040283203,2.2888130843057297e-05,0.5,0.4253549359929482,200.0,3.0,r_otsu_dilated,snap_3→200,1
29.486541748046875,2.3077935111359693e-05,0.5,0.4371749685046644,200.0,0.0,nenhuma,fallback_esperado,1
30.01043128967285,2.2876634830026887e-05,0.5,0.4246390234953532,300.0,6.0,r_raw,snap_6→300,1
30.534332275390625,2.3033115212456323e-05,0.5,0.4343838159823953,300.0,2.0,r_otsu_dilated,snap_2→300,1
31.058223724365234,2.3044756744639017e-05,0.5,0.4351087906635041,300.0,0.0,nenhuma,fallback_esperado,1
31.58208656311035,2.322881846339442e-05,0.5,0.4465712067583046,300.0,0.0,nenhuma,fallback_esperado,1
32.1059684753418,2.376512929913588e-05,0.5,0.4799698840986375,300.0,0.0,nenhuma,fallback_esperado,1
32.62984848022461,2.368650348216761e-05,0.5,0.4750734730688048,300.0,0.0,nenhuma,fallback_esperado,1
